"","ï..Q1A","Q2A","Q3A","Q4A","Q5A","Q6A","Q7A","Q8A","Q9A","Q10A","Q11A","Q12A","Q13A","Q14A","Q15A","Q16A","Q17A","Q18A","Q19A","Q20A","Q21A","country","TIPI1","TIPI2","TIPI3","TIPI4","TIPI5","TIPI6","TIPI7","TIPI8","TIPI9","TIPI10","VCL3","VCL6","VCL12","gender","age","Extraversion","Agreeableness","Conscientiousness","Emotional","Openness","education","urban","race"
"4443",4,4,3,4,4,4,3,4,4,4,3,3,4,3,3,3,3,4,4,3,4,"MY",5,3,5,1,5,4,4,4,4,4,0,0,0,1,19,9,7,9,5,9,2,2,10
"4444",1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,"MY",5,6,6,7,6,6,5,5,7,1,0,0,0,1,49,11,11,11,14,7,3,1,10
"4445",1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,"MY",7,7,5,6,7,3,7,1,7,5,0,0,0,1,27,10,14,6,13,12,4,3,10
"4446",1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,"MY",5,2,6,6,6,3,6,5,5,3,0,0,0,1,30,8,8,11,11,9,3,3,10
"4447",3,1,2,2,2,2,2,2,3,1,2,3,2,2,2,1,1,2,1,1,1,"MY",7,1,3,3,6,3,5,5,5,5,0,0,0,1,37,10,6,8,8,11,3,2,10
"4448",2,2,1,1,3,2,2,2,2,1,2,3,1,3,1,3,1,2,1,1,1,"MY",5,5,6,2,4,2,4,5,5,3,0,0,0,1,22,7,9,11,7,7,3,2,10
"4449",3,1,3,1,2,2,1,3,1,4,3,2,3,2,2,4,2,2,2,3,4,"DE",2,2,2,2,5,3,4,2,2,6,0,0,0,1,20,5,6,4,4,11,2,1,60
"4450",1,4,2,1,4,2,1,3,1,1,2,1,1,3,1,2,1,3,2,4,2,"MY",7,3,6,4,5,7,7,7,7,7,0,0,0,1,38,14,10,13,11,12,2,2,10
"4451",4,2,2,3,3,2,3,3,1,2,1,2,2,2,3,2,3,3,4,1,1,"MY",5,2,6,6,6,5,6,3,5,4,0,0,0,1,39,10,8,9,11,10,3,3,10
"4452",4,3,2,3,4,2,3,3,3,2,2,4,3,2,2,3,2,2,3,2,3,"US",4,3,6,3,6,3,7,5,3,5,0,0,0,1,20,7,10,11,6,11,1,2,60
"4453",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"MY",3,4,6,6,5,5,5,5,5,3,0,0,0,1,38,8,9,11,11,8,3,2,70
"4454",2,2,2,1,2,2,3,2,1,3,3,3,3,2,2,2,2,3,2,1,2,"US",5,2,3,2,3,5,3,2,2,5,0,0,0,1,39,10,5,5,4,8,4,3,60
"4455",3,2,3,3,4,2,3,2,2,4,2,2,4,2,3,3,3,2,1,2,3,"MY",1,3,3,4,3,1,7,1,2,3,0,0,0,1,19,2,10,4,6,6,3,3,20
"4456",2,2,3,1,2,1,2,2,2,1,2,1,1,1,3,2,1,1,1,1,1,"MY",6,4,5,7,5,5,5,5,4,7,0,0,0,1,25,11,9,10,11,12,2,3,10
"4457",1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"RS",5,7,2,7,5,6,6,6,6,4,0,0,0,1,20,11,13,8,13,9,2,2,60
"4458",1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,"US",5,4,7,7,5,4,5,7,4,5,0,0,0,1,23,9,9,14,11,10,3,2,60
"4459",2,1,4,2,3,2,2,3,1,4,2,2,4,2,2,4,4,3,2,1,4,"US",2,5,5,5,3,2,3,5,3,2,0,0,0,1,28,4,8,10,8,5,2,2,70
"4460",3,4,2,2,2,3,1,3,4,2,3,2,2,4,1,4,1,4,2,2,1,"US",7,2,6,2,6,3,7,7,2,4,0,0,0,1,54,10,9,13,4,10,3,3,60
"4461",1,2,1,2,3,1,2,1,1,1,2,1,2,1,1,2,2,1,1,1,3,"US",5,7,2,6,7,3,6,1,4,5,0,0,0,1,21,8,13,3,10,12,2,2,60
"4462",4,3,4,3,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,"US",1,4,5,2,4,1,1,3,1,4,0,0,0,1,24,2,5,8,3,8,3,1,60
"4463",3,4,4,3,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"MY",1,6,1,1,1,1,7,2,1,2,0,0,0,1,33,2,13,3,2,3,3,3,10
"4464",2,3,3,2,3,2,1,3,4,3,4,1,3,1,3,2,2,3,3,4,4,"MY",3,3,3,2,5,2,5,2,4,4,0,0,0,1,23,5,8,5,6,9,3,3,10
"4465",4,2,4,2,3,4,3,4,3,4,4,2,4,3,2,4,3,4,3,2,4,"MY",6,7,6,1,5,2,6,7,6,5,0,0,0,1,41,8,13,13,7,10,2,1,10
"4466",3,2,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,2,2,"US",1,7,7,6,4,1,4,7,7,4,0,0,0,1,19,2,11,14,13,8,2,2,60
"4467",2,2,3,2,4,3,2,4,4,4,4,1,2,4,3,2,4,3,3,1,4,"FR",1,2,2,3,6,1,1,5,3,1,0,0,0,1,21,2,3,7,6,7,2,1,60
"4468",1,1,2,1,2,3,1,1,2,2,1,1,2,2,1,1,3,2,2,1,2,"MY",5,3,4,5,5,5,6,3,4,3,0,0,0,1,23,10,9,7,9,8,4,3,10
"4469",1,2,1,2,2,2,1,2,1,1,2,2,1,1,1,1,1,2,2,1,1,"RO",6,6,4,7,7,5,6,6,7,3,0,0,0,1,33,11,12,10,14,10,4,3,60
"4470",1,2,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,1,1,"MY",1,1,6,7,7,7,3,7,6,3,0,0,0,1,34,8,4,13,13,10,4,3,10
"4471",2,1,2,1,2,3,1,1,1,2,2,3,2,1,1,2,2,2,1,1,1,"FR",1,6,6,2,6,2,6,3,4,4,0,0,0,1,61,3,12,9,6,10,3,2,60
"4472",3,3,4,2,4,2,2,3,3,4,2,2,4,4,4,4,4,3,3,4,4,"MY",4,3,4,5,5,1,7,1,2,2,0,0,0,1,19,5,10,5,7,7,3,2,10
"4473",2,1,2,4,2,2,1,3,1,1,2,3,3,3,2,1,2,3,1,1,1,"SG",5,2,4,2,7,4,7,3,4,5,0,0,0,1,35,9,9,7,6,12,2,2,10
"4474",1,1,2,1,4,2,2,3,3,2,2,2,4,2,1,2,4,3,1,1,4,"US",5,0,0,0,0,0,0,0,0,0,0,0,0,1,19,5,0,0,0,0,2,2,60
"4475",1,1,1,1,1,1,1,1,4,1,3,3,1,4,1,1,3,3,3,1,1,"MY",2,6,6,4,4,1,6,6,7,4,0,0,0,1,19,3,12,12,11,8,2,2,10
"4476",2,2,2,3,2,2,3,3,4,2,2,3,3,1,3,2,3,4,1,4,2,"MY",2,2,5,1,4,1,6,3,3,6,0,0,0,1,19,3,8,8,4,10,2,3,10
"4477",2,3,1,2,2,1,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,"MY",6,3,4,3,6,4,6,4,4,5,0,0,0,1,29,10,9,8,7,11,3,2,10
"4478",2,4,1,1,2,3,1,2,4,1,3,2,3,2,1,2,1,1,1,1,1,"MY",5,2,7,6,6,7,5,7,4,6,0,0,0,1,19,12,7,14,10,12,2,2,10
"4479",1,2,2,1,3,2,1,3,4,1,3,3,3,2,1,2,1,2,1,2,1,"MY",2,6,4,3,5,2,7,3,6,5,0,0,0,1,19,4,13,7,9,10,2,2,70
"4480",3,2,2,2,4,3,1,4,2,3,3,3,3,4,2,3,2,3,3,3,3,"CA",2,3,5,1,5,2,4,3,2,5,0,0,0,1,22,4,7,8,3,10,3,2,60
"4481",2,2,2,3,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,"MY",3,3,5,3,5,2,5,5,5,5,0,0,0,1,33,5,8,10,8,10,4,2,10
"4482",3,1,2,1,3,2,1,4,2,4,3,3,3,2,2,2,3,2,1,3,3,"US",6,4,5,6,6,1,4,3,3,5,0,0,0,1,55,7,8,8,9,11,2,2,60
"4483",3,3,3,3,4,3,2,4,4,3,3,4,3,3,3,3,3,4,4,3,2,"MY",4,4,4,1,4,1,4,5,3,1,0,0,0,1,20,5,8,9,4,5,2,3,70
"4484",3,2,3,2,3,4,2,2,2,4,2,3,3,3,3,3,4,3,4,3,4,"MY",6,4,5,3,4,2,5,4,4,3,0,0,0,1,25,8,9,9,7,7,3,3,10
"4485",1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,"MY",1,7,6,7,7,3,6,7,7,7,0,0,0,1,23,4,13,13,14,14,3,1,10
"4486",3,2,3,1,3,2,1,2,1,2,3,3,3,3,3,3,3,3,1,1,3,"MY",3,5,6,2,6,2,6,2,5,7,0,0,0,1,19,5,11,8,7,13,2,1,10
"4487",3,3,2,4,3,3,2,3,4,3,3,3,3,2,3,3,3,3,4,3,2,"MY",2,2,2,3,2,3,4,1,3,4,0,0,0,1,22,5,6,3,6,6,2,3,10
"4488",2,1,2,1,4,3,1,3,2,2,3,2,2,2,2,2,3,1,1,1,2,"US",3,6,5,2,4,5,5,1,2,3,0,0,0,1,19,8,11,6,4,7,2,2,60
"4489",2,1,1,1,2,3,1,1,3,1,2,2,2,3,1,2,2,2,1,2,1,"US",3,2,5,3,6,1,4,3,6,2,0,0,0,1,19,4,6,8,9,8,3,3,60
"4490",4,4,2,2,3,4,2,2,4,4,4,4,4,2,4,4,4,4,4,4,4,"CA",1,3,1,1,6,2,6,1,4,1,0,0,0,1,25,3,9,2,5,7,4,2,10
"4491",2,2,2,1,2,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,"IN",6,6,3,6,7,5,6,6,6,5,0,0,0,1,33,11,12,9,12,12,4,2,10
"4492",2,3,2,1,3,3,2,2,3,4,2,1,4,2,3,3,3,3,4,3,3,"MY",3,2,6,2,6,4,6,2,2,3,0,0,0,1,23,7,8,8,4,9,3,2,10
"4493",3,3,3,4,3,3,2,3,3,3,3,4,3,1,3,3,3,3,4,3,3,"MY",4,4,5,2,7,4,6,4,2,4,0,0,0,1,25,8,10,9,4,11,4,2,70
"4494",4,4,4,3,4,4,3,4,4,4,4,4,4,4,2,4,4,4,4,2,4,"GB",7,1,1,3,4,4,1,2,1,3,0,0,0,1,23,11,2,3,4,7,2,3,60
"4495",2,1,2,2,2,2,4,2,2,1,2,2,2,2,2,2,1,2,2,2,2,"MY",7,1,6,2,6,2,6,2,3,3,0,0,0,1,26,9,7,8,5,9,4,3,70
"4496",1,3,2,2,2,3,1,4,1,3,3,1,3,4,2,1,3,1,3,2,3,"US",5,1,3,2,7,1,5,2,2,6,0,0,0,1,33,6,6,5,4,13,2,1,60
"4497",3,1,2,2,3,3,2,1,3,4,3,3,4,1,2,2,4,3,2,1,4,"MY",2,7,6,1,5,1,5,6,6,5,0,0,0,1,21,3,12,12,7,10,2,3,10
"4498",1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,"MY",6,2,6,7,7,4,6,5,6,6,0,0,0,1,19,10,8,11,13,13,2,2,10
"4499",3,3,2,1,2,4,4,2,4,1,4,4,4,4,2,2,3,4,2,2,1,"US",3,3,5,1,7,1,7,6,6,6,0,0,0,1,19,4,10,11,7,13,2,3,70
"4500",1,4,4,4,2,2,2,3,3,4,2,2,2,3,3,2,2,4,3,3,3,"MY",4,7,5,1,5,1,7,1,7,7,0,0,0,1,30,5,14,6,8,12,3,3,10
"4501",2,2,2,3,2,3,2,2,4,2,2,2,2,3,2,2,2,3,1,2,2,"MY",2,3,4,2,5,1,5,3,4,3,0,0,0,1,25,3,8,7,6,8,4,2,10
"4502",2,1,2,2,2,2,2,2,3,1,2,2,2,2,3,2,2,2,3,2,1,"MY",4,3,6,3,5,3,7,2,4,3,0,0,0,1,32,7,10,8,7,8,2,3,10
"4503",1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,4,2,1,4,2,"MY",4,4,5,3,7,1,5,3,5,5,0,0,0,1,22,5,9,8,8,12,3,2,10
"4504",2,4,3,2,4,4,2,3,4,3,2,2,4,3,4,2,3,4,2,3,4,"MY",4,5,4,2,2,3,6,4,3,3,0,0,0,1,20,7,11,8,5,5,2,1,10
"4505",2,1,1,2,1,1,1,2,3,1,2,2,2,2,2,1,1,2,2,2,1,"MY",6,2,6,3,5,5,5,5,5,5,0,0,0,1,30,11,7,11,8,10,4,3,10
"4506",1,1,2,1,4,2,1,1,1,3,1,1,2,2,1,4,3,1,1,1,2,"AU",2,3,6,3,2,1,7,3,5,5,0,0,0,1,57,3,10,9,8,7,2,2,60
"4507",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"MY",7,1,7,1,7,1,7,1,7,1,0,0,0,1,26,8,8,8,8,8,2,3,70
"4508",1,2,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,"MY",5,4,6,5,6,4,6,4,5,6,0,0,0,1,41,9,10,10,10,12,3,2,10
"4509",4,1,2,1,1,2,1,3,4,2,2,2,2,3,1,2,1,3,1,3,4,"RU",1,5,3,2,5,1,6,5,2,7,0,0,0,1,19,2,11,8,4,12,2,1,60
"4510",2,3,3,1,2,3,1,2,2,2,2,3,3,1,2,3,3,3,1,3,3,"MY",4,3,7,1,7,2,7,1,7,0,0,0,0,1,23,6,10,8,8,7,3,3,10
"4511",2,2,3,2,3,3,2,3,4,4,2,3,4,2,3,4,3,3,2,4,4,"MY",6,3,4,1,3,3,1,3,1,5,0,0,0,1,25,9,4,7,2,8,2,2,70
"4512",3,4,4,2,3,3,2,2,2,3,4,4,4,3,2,3,3,4,3,2,2,"MY",5,1,7,2,5,2,6,3,3,1,0,0,0,1,20,7,7,10,5,6,2,1,10
"4513",1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,"CA",6,6,6,7,6,4,5,6,6,7,0,0,0,1,21,10,11,12,13,13,4,3,10
"4514",2,4,3,1,2,2,1,3,4,4,2,3,4,2,3,4,3,3,4,3,4,"MY",4,5,5,2,5,3,4,3,3,5,0,0,0,1,23,7,9,8,5,10,3,1,10
"4515",2,3,2,1,3,1,1,1,2,3,3,2,3,2,2,3,3,1,1,1,4,"MY",2,3,6,3,6,1,6,3,4,5,0,0,0,1,19,3,9,9,7,11,2,2,10
"4516",3,4,2,1,4,4,2,2,2,3,2,3,2,3,2,2,3,3,3,3,3,"MY",3,2,5,1,4,1,7,6,2,5,0,0,0,1,19,4,9,11,3,9,2,2,30
"4517",1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,"MY",6,6,7,7,7,3,6,6,7,4,0,0,0,1,20,9,12,13,14,11,2,3,10
"4518",3,3,3,2,3,2,2,3,4,4,4,2,3,3,2,2,4,1,3,3,3,"MY",5,4,5,2,7,6,7,2,4,1,0,0,0,1,21,11,11,7,6,8,2,2,10
"4519",1,3,2,1,2,1,2,1,1,1,1,3,2,1,2,2,2,2,1,1,1,"MY",2,3,4,2,7,3,3,3,6,4,0,0,0,1,19,5,6,7,8,11,3,2,70
"4520",1,3,1,4,1,4,3,3,1,1,3,4,3,4,4,2,3,3,4,4,2,"MY",4,2,7,1,7,3,5,1,1,4,0,0,0,1,23,7,7,8,2,11,3,3,10
"4521",2,2,2,3,2,4,2,2,4,4,1,4,3,2,2,2,4,2,3,2,4,"MY",2,2,7,1,1,2,5,4,3,5,0,0,0,1,23,4,7,11,4,6,3,2,10
"4522",2,4,4,3,4,4,3,1,2,4,3,2,4,4,1,4,2,2,4,4,2,"MY",6,3,7,1,7,1,7,7,4,4,0,0,0,1,22,7,10,14,5,11,3,3,10
"4523",4,4,3,1,3,4,1,3,3,3,3,2,2,3,2,4,4,4,2,4,4,"MY",2,2,1,1,2,1,4,3,1,4,0,0,0,1,23,3,6,4,2,6,3,2,10
"4524",1,1,1,1,4,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,"IN",7,7,4,6,7,7,7,3,7,7,0,0,0,1,28,14,14,7,13,14,4,3,10
"4525",4,1,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,"MY",7,2,5,1,5,5,3,3,1,4,0,0,0,1,19,12,5,8,2,9,2,3,10
"4526",2,2,1,2,4,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,"BN",1,4,5,6,5,1,5,1,5,4,0,0,0,1,23,2,9,6,11,9,3,1,70
"4527",2,4,3,3,2,2,2,3,2,4,2,4,3,2,1,2,4,3,4,3,4,"MY",3,4,5,3,5,2,5,3,4,4,0,0,0,1,20,5,9,8,7,9,2,2,10
"4528",2,2,4,1,2,4,1,4,1,2,3,2,1,1,3,3,2,3,2,2,2,"MY",1,2,3,1,5,1,1,5,1,5,0,0,0,1,25,2,3,8,2,10,4,1,10
"4529",1,1,2,1,3,1,1,3,4,2,2,2,3,1,3,2,2,1,1,2,3,"MY",2,4,6,2,7,3,5,4,3,1,0,0,0,1,24,5,9,10,5,8,3,1,70
"4530",1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,"US",5,4,5,4,6,5,3,3,6,3,0,0,0,1,26,10,7,8,10,9,4,3,10
"4531",2,2,2,2,3,3,4,4,3,3,4,4,4,1,3,2,4,4,4,3,3,"MY",2,3,5,1,4,2,5,3,2,3,0,0,0,1,21,4,8,8,3,7,2,2,10
"4532",2,2,3,1,2,1,2,2,2,3,2,2,2,2,2,2,4,2,2,2,3,"MY",5,5,3,2,5,3,6,2,3,4,0,0,0,1,25,8,11,5,5,9,2,1,10
"4533",3,4,3,2,3,1,3,2,4,3,3,4,4,4,4,3,4,4,3,4,4,"MY",5,1,7,1,6,2,5,4,4,4,0,0,0,1,22,7,6,11,5,10,3,3,10
"4534",2,2,1,1,2,3,2,1,2,1,2,2,1,2,1,2,3,2,1,1,1,"MY",6,4,5,3,5,6,5,3,5,4,0,0,0,1,19,12,9,8,8,9,2,3,10
"4535",2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,3,1,1,1,"VN",4,3,7,1,6,3,3,5,1,3,0,0,0,1,23,7,6,12,2,9,3,3,10
"4536",4,4,2,3,3,4,3,3,4,3,3,3,4,3,3,3,4,3,2,4,3,"RU",4,5,6,4,4,3,5,3,5,3,0,0,0,1,24,7,10,9,9,7,3,2,10
"4537",3,2,4,4,2,3,3,3,3,3,3,3,3,3,2,2,4,2,4,4,4,"MY",4,5,5,1,5,3,6,4,2,4,0,0,0,1,19,7,11,9,3,9,2,3,10
"4538",2,2,2,1,2,3,2,2,4,1,3,4,2,3,3,2,4,4,4,4,2,"MY",6,5,4,1,7,3,6,4,2,4,0,0,0,1,26,9,11,8,3,11,2,1,10
"4539",3,2,2,2,2,1,2,2,2,2,3,3,2,2,3,2,2,2,2,4,2,"US",4,3,4,1,7,3,0,5,2,7,0,0,0,1,22,7,3,9,3,14,2,2,60
"4540",2,1,2,1,2,2,1,2,1,2,2,2,3,2,1,2,2,3,2,2,1,"MY",5,4,5,5,6,3,6,3,7,4,0,0,0,1,22,8,10,8,12,10,4,3,10
"4541",2,3,3,3,2,3,2,2,2,3,4,2,2,1,1,3,2,1,3,1,3,"CA",2,3,6,2,4,2,5,7,3,5,0,0,0,1,41,4,8,13,5,9,3,1,60
"4542",2,3,2,4,3,2,3,1,4,3,2,3,2,2,2,1,4,2,3,4,1,"MY",4,3,5,1,5,5,6,4,4,3,0,0,0,1,23,9,9,9,5,8,3,3,10
"4543",2,2,1,1,3,2,1,1,1,2,3,1,2,2,2,1,1,2,2,1,1,"US",2,4,5,5,5,3,5,5,4,6,0,0,0,1,20,5,9,10,9,11,2,3,60
"4544",2,3,2,2,2,4,2,3,2,2,2,2,2,3,2,2,3,2,2,3,2,"MY",5,2,5,2,7,3,4,5,2,4,0,0,0,1,19,8,6,10,4,11,2,3,10
"4545",4,4,4,1,4,4,1,3,4,4,4,4,4,4,2,4,4,4,4,4,4,"MY",1,7,1,1,1,1,1,7,1,7,0,0,0,1,23,2,8,8,2,8,3,1,10
"4546",2,1,4,1,3,3,1,2,4,3,3,3,2,3,2,2,4,3,2,3,3,"MY",3,5,3,1,5,2,7,3,3,6,0,0,0,1,24,5,12,6,4,11,3,1,10
"4547",4,3,3,1,3,3,2,3,2,4,4,3,4,3,2,4,4,2,3,4,2,"TR",7,4,4,3,7,6,6,5,5,6,0,0,0,1,30,13,10,9,8,13,3,3,60
"4548",1,3,1,1,2,2,1,1,2,1,2,1,1,3,1,1,1,2,1,1,2,"MY",6,5,6,6,7,7,7,7,7,5,0,0,0,1,19,13,12,13,13,12,4,3,10
"4549",3,4,2,1,2,3,2,3,3,2,2,3,2,2,2,1,1,4,1,2,3,"MY",2,4,4,2,5,2,5,1,3,1,0,0,0,1,22,4,9,5,5,6,2,3,10
"4550",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"MY",1,6,7,3,7,2,7,5,4,4,0,0,0,1,23,3,13,12,7,11,3,1,70
"4551",1,1,1,3,3,2,1,2,1,1,1,2,1,1,2,1,1,1,2,2,1,"MY",6,2,5,6,5,2,6,2,6,5,0,0,0,1,27,8,8,7,12,10,4,3,10
"4552",2,2,2,1,2,4,2,2,2,2,2,2,3,2,3,2,3,2,2,2,2,"MY",5,3,6,3,7,1,6,3,5,3,0,0,0,1,22,6,9,9,8,10,2,2,10
"4553",1,1,1,1,2,2,1,1,2,1,2,3,2,1,1,1,1,1,1,2,1,"IN",6,7,6,2,6,3,7,5,5,7,0,0,0,1,38,9,14,11,7,13,3,2,10
"4554",1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,"FR",2,1,7,4,2,3,4,7,6,5,0,0,0,1,19,5,5,14,10,7,3,2,60
"4555",3,1,2,1,3,2,2,4,3,1,2,4,1,2,1,2,3,3,3,3,2,"BR",2,7,6,2,7,2,3,7,5,7,0,0,0,1,24,4,10,13,7,14,3,3,70
"4556",3,2,1,2,4,2,3,2,3,1,3,2,2,4,2,2,4,2,3,4,4,"MY",6,7,4,1,7,5,7,1,3,4,0,0,0,1,22,11,14,5,4,11,3,2,10
"4557",2,2,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,"MY",0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,3,2,10
"4558",1,2,1,1,2,1,2,1,2,1,3,4,2,2,2,2,1,1,1,1,1,"NONE",6,4,7,3,7,2,7,1,3,4,0,0,0,1,28,8,11,8,6,11,3,2,10
"4559",1,3,2,3,3,1,2,1,1,4,2,2,4,1,1,4,4,3,2,1,2,"US",2,2,6,2,4,1,2,6,3,3,0,0,0,1,28,3,4,12,5,7,3,3,60
"4560",2,1,4,1,3,4,2,2,1,4,4,3,3,2,2,3,3,4,1,3,3,"US",5,7,7,3,6,2,6,7,6,4,0,0,0,1,55,7,13,14,9,10,2,1,60
"4561",1,2,2,1,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,"MY",4,3,4,4,5,3,5,0,4,3,0,0,0,1,28,7,8,4,8,8,2,2,70
"4562",2,2,2,1,2,3,2,2,3,3,2,2,3,2,2,2,3,3,2,2,2,"MY",3,5,5,2,6,2,5,3,2,3,0,0,0,1,26,5,10,8,4,9,4,2,10
"4563",4,1,2,1,4,3,3,3,4,3,4,2,3,4,1,4,3,3,4,3,3,"MY",5,1,7,1,7,1,6,4,6,5,0,0,0,1,24,6,7,11,7,12,4,1,10
"4564",3,3,2,4,3,3,3,4,4,2,3,3,3,2,3,3,2,3,3,3,2,"MY",3,1,2,2,4,2,5,2,3,2,0,0,0,1,23,5,6,4,5,6,3,2,10
"4565",2,1,2,1,2,2,1,2,3,3,2,2,2,1,2,2,3,1,2,2,4,"ID",1,4,1,5,4,3,7,1,4,7,0,0,0,1,20,4,11,2,9,11,3,3,10
"4566",4,1,4,2,4,2,1,4,3,4,2,1,4,3,2,4,4,2,2,2,4,"NO",1,2,5,5,5,1,3,3,5,1,0,0,0,1,24,2,5,8,10,6,2,2,60
"4567",2,2,2,2,4,2,2,2,1,3,1,3,3,2,1,3,1,1,3,1,4,"RU",4,4,5,6,6,2,5,5,6,6,0,0,0,1,19,6,9,10,12,12,2,3,60
"4568",1,1,3,1,4,2,1,3,4,3,3,2,3,2,2,2,3,1,3,2,3,"CA",1,3,6,4,5,1,6,6,4,3,0,0,0,1,20,2,9,12,8,8,2,2,70
"4569",1,4,1,1,1,1,1,2,2,1,2,1,3,1,1,1,3,1,1,1,2,"MY",4,4,1,5,6,1,4,1,6,3,0,0,0,1,20,5,8,2,11,9,3,3,10
"4570",2,2,1,1,3,2,1,2,1,1,1,2,2,2,1,3,2,2,1,2,1,"BN",5,4,6,2,7,5,6,4,2,6,0,0,0,1,23,10,10,10,4,13,4,3,10
"4571",1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,"MY",3,5,5,4,7,5,7,3,7,4,0,0,0,1,21,8,12,8,11,11,2,3,10
"4572",2,4,4,2,3,3,3,4,3,4,3,3,3,3,3,2,3,3,3,4,4,"MY",4,4,2,2,4,4,6,1,3,4,0,0,0,1,20,8,10,3,5,8,3,2,70
"4573",2,1,3,1,3,1,1,2,2,3,2,3,3,2,3,2,3,2,1,3,2,"MY",5,3,5,5,5,3,4,3,6,3,0,0,0,1,29,8,7,8,11,8,3,1,10
"4574",1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,"MY",7,5,6,6,6,7,5,6,6,6,0,0,0,1,26,14,10,12,12,12,3,2,60
"4575",2,2,1,1,2,2,1,2,4,1,3,3,2,3,1,2,2,2,2,1,1,"ID",1,4,4,2,3,2,4,2,4,4,0,0,0,1,19,3,8,6,6,7,2,2,10
"4576",3,3,2,2,3,3,2,4,2,3,3,3,4,3,2,2,3,4,3,2,3,"MY",5,6,6,1,6,1,7,7,6,3,0,0,0,1,25,6,13,13,7,9,3,1,10
"4577",2,4,4,1,3,1,1,2,2,4,1,2,4,3,1,4,4,2,1,1,4,"MY",2,5,1,3,2,1,4,3,2,4,0,0,0,1,25,3,9,4,5,6,3,2,10
"4578",3,1,3,1,2,2,2,2,1,4,2,2,1,1,1,2,3,2,3,4,1,"MY",4,3,6,3,7,2,3,6,5,3,0,0,0,1,25,6,6,12,8,10,3,3,70
"4579",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"MY",7,6,7,7,7,5,7,6,7,6,0,0,0,1,38,12,13,13,14,13,3,2,10
"4580",2,2,2,1,4,2,3,3,3,4,2,3,4,2,2,2,4,2,2,2,4,"RO",6,3,4,2,3,5,6,1,1,2,0,0,0,1,20,11,9,5,3,5,2,3,60
"4581",3,3,3,2,3,3,2,3,3,3,3,4,3,3,3,3,4,3,2,3,3,"MY",6,2,5,0,6,6,4,5,4,5,0,0,0,1,22,12,6,10,4,11,3,2,10
"4582",1,1,1,1,2,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,2,"DK",5,5,5,6,6,3,5,6,6,2,0,0,0,1,33,8,10,11,12,8,4,3,60
"4583",1,4,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,"MY",7,4,5,7,7,7,6,7,7,6,0,0,0,1,33,14,10,12,14,13,2,3,70
"4584",1,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,1,1,1,2,1,"MY",6,5,4,5,6,1,5,5,4,5,0,0,0,1,24,7,10,9,9,11,2,2,10
"4585",1,2,1,1,1,2,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,"MY",6,1,6,3,6,2,7,5,5,6,0,0,0,1,29,8,8,11,8,12,4,3,10
